tstamp2,KW,CHWTON,CHWTON(KW),HTmmBTU,HTmmBTU(KW),Combined mmBTU,Combined mmBTU(KW),KW_PF,CHWTON_PF,HTmmBTU_PF,DHI,DNI,GHI,Dew Point,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2018-04-22T03:00:00.000,19348.6,4776.84,16819.85915,6.53,1920.588235,129.87,38197.05882,0.506546855,0.440344353,0.05028105,0,0,0,-4.4,1.45,1.1,67.5,20.88,18.4,966
2018-04-22T04:00:00.000,19296.42,4620.95,16270.9507,6.74,1982.352941,128.03,37655.88235,0.512441053,0.432095856,0.052643912,0,0,0,-3.6,1.55,1.05,68.5,22.7,18.05,966
2018-04-22T05:00:00.000,19442.38,4555.29,16039.75352,6.94,2041.176471,127.94,37629.41176,0.516680413,0.42625576,0.054244177,0,0,0,-3.1,1.8,1.05,65.5,23.265,18.2,966
2018-04-22T06:00:00.000,19587.7,4443.58,15646.40845,7.41,2179.411765,127.57,37520.58824,0.52205205,0.417008613,0.058085757,29.5,220,53.5,-3.1,2.25,1.1,61.5,20.85,20.05,966
2018-04-22T07:00:00.000,19804.08,5076.35,17874.47183,7.5,2205.882353,135.99,39997.05882,0.495138407,0.446894656,0.055151114,103,273.5,184,-3.2,2.75,1.1,62,16.65,23.65,966
2018-04-22T08:00:00.000,21227.67,6337.52,22315.21127,6.87,2020.588235,155.35,45691.17647,0.464590138,0.488392136,0.044222723,159,469.5,394,-3.3,1.7,1.1,72,13.135,27.45,967
2018-04-22T09:00:00.000,22418.5,7363.84,25929.01408,6.27,1844.117647,171.13,50332.35294,0.445409338,0.515156009,0.036638813,111,857,681.5,-3.6,0.9,1.1,111.5,10.545,30.85,967
2018-04-22T10:00:00.000,23690.7,7928.88,27918.59155,6.04,1776.470588,182.02,53535.29412,0.442524887,0.521498798,0.033183167,120.5,908.5,849,-4.1,1,1.1,194.5,8.99,32.95,966
2018-04-22T11:00:00.000,24330.58,8517.38,29990.77465,5.85,1720.588235,191.08,56200,0.43292847,0.533643677,0.030615449,165.5,862.5,934,-4.7,1.75,1.1,221.5,8.01,34.3,966
2018-04-22T12:00:00.000,24579.13,8922.48,31417.1831,5.52,1623.529412,196.46,57782.35294,0.425374336,0.543715884,0.028097323,132.5,937.5,1005,-5.1,2.15,1.1,237.5,7.46,35.05,965
2018-04-22T13:00:00.000,24999.6,9280.8,32678.87324,5.74,1688.235294,202.41,59532.35294,0.419933007,0.548926283,0.028358283,129.5,937,985.5,-5.4,2.45,1.1,252,7.17,35.3,964
2018-04-22T14:00:00.000,25585.05,9575.78,33717.53521,5.76,1694.117647,207.97,61167.64706,0.418277492,0.551231522,0.027696302,129.5,909.5,895,-5.7,2.55,1.1,261.5,7.05,35.2,963.5
2018-04-22T15:00:00.000,25864.3,9840.36,34649.15493,5.71,1679.411765,212.05,62367.64706,0.414707003,0.555562965,0.026927611,127.5,845.5,738,-5.9,2.6,1.1,266,7.14,34.7,963
2018-04-22T16:00:00.000,25939.63,9844.19,34662.64085,5.62,1652.941176,212.26,62429.41176,0.415503354,0.555229336,0.026476962,121,724.5,529,-6.1,2.6,1,266,7.24,34.2,962
2018-04-22T17:00:00.000,25414.9,9261.75,32611.79577,5.72,1682.352941,203.58,59876.47059,0.424455546,0.54465127,0.028097063,112,232.5,191,-6.2,2.1,1,264,8.15,32,963
2018-04-22T18:00:00.000,25178.35,9309.99,32781.65493,5.7,1676.470588,203.33,59802.94118,0.421021935,0.548161249,0.028033246,47,382.5,111,-5.7,1.25,1,265,10.69,27.9,963
2018-04-22T19:00:00.000,24820.1,8769.46,30878.38028,5.73,1685.294118,195.66,57547.05882,0.43130093,0.536576168,0.029285495,4.5,29.5,4.5,-6,1.3,1,271,12.6,24.65,963.5
2018-04-22T20:00:00.000,24100,8020.23,28240.24648,5.86,1723.529412,184.33,54214.70588,0.444528834,0.520896425,0.03179081,0,0,0,-6.4,1.4,1,277.5,13.16,23.45,964
2018-04-22T21:00:00.000,23351.65,7591.54,26730.77465,5.92,1741.176471,176.69,51967.64706,0.449349765,0.514373387,0.033505009,0,0,0,-6.7,1.45,1,281,13.63,22.45,965
2018-04-22T22:00:00.000,22128.15,6868.75,24185.73944,6.17,1814.705882,164.1,48264.70588,0.458474771,0.501106119,0.037599025,0,0,0,-7,1.5,1,281.5,14.18,21.5,965
2018-04-22T23:00:00.000,21238.65,6333.13,22299.75352,6.22,1829.411765,154.69,45497.05882,0.466813692,0.490136156,0.040209451,0,0,0,-7.1,1.45,1,285,14.665,20.85,965
2018-04-23T00:00:00.000,21368.9,6123.94,21563.16901,6.17,1814.705882,152.57,44873.52941,0.476202792,0.480532049,0.040440454,0,0,0,-7,1.2,1,291,14.72,20.9,965
2018-04-23T01:00:00.000,20967.55,5941,20919.01408,6.3,1852.941176,149.14,43864.70588,0.478005029,0.476898538,0.042242189,0,0,0,-6.8,0.75,1.05,280.5,14.67,21.2,965
2018-04-23T02:00:00.000,21255.17,5592.74,19692.74648,6.73,1979.411765,146.37,43050,0.493732172,0.457438943,0.045979367,0,0,0,-6.5,0.4,1.05,229,15.36,20.85,965
2018-04-23T03:00:00.000,20503.75,5159.96,18168.87324,6.49,1908.823529,138.37,40697.05882,0.503814049,0.446441924,0.04690323,0,0,0,-6.1,0.8,1,176.5,17.27,19.4,965.5
2018-04-23T04:00:00.000,20668.53,5105.07,17975.59859,6.73,1979.411765,138.51,40738.23529,0.507349664,0.441246374,0.04858855,0,0,0,-5.6,1.15,1,172,19.755,17.85,966
2018-04-23T05:00:00.000,21199.85,5233.82,18428.94366,7.25,2132.352941,142.39,41879.41176,0.506211742,0.440047816,0.050916497,0,0,0,-5,1.15,1,171.5,21.67,17.1,967
2018-04-23T06:00:00.000,22230.03,5646.05,19880.45775,7.65,2250,151.26,44488.23529,0.49968334,0.446870001,0.050575169,29.5,233.5,56,-4.5,1.3,1,169.5,20.225,18.85,967.5
2018-04-23T07:00:00.000,23498.85,6513.08,22933.38028,7.96,2341.176471,166.3,48911.76471,0.480433494,0.468872477,0.047865304,70.5,609,252.5,-4.3,1.75,1,177,15.73,23.2,968
2018-04-23T08:00:00.000,25006.25,7489.59,26371.79577,7.79,2291.176471,182.99,53820.58824,0.464622384,0.489994566,0.042570632,93,778.5,478.5,-4.15,1.35,1,216,12.805,26.8,969
2018-04-23T09:00:00.000,27310.42,8681.25,30567.78169,7.04,2070.588235,204.41,60120.58824,0.454260692,0.508441161,0.034440585,106.5,871.5,689,-4.3,1.25,0.9,230,10.405,30.15,969
2018-04-23T10:00:00.000,28284.95,9487.09,33405.24648,6.06,1782.352941,216.42,63652.94118,0.444362028,0.524802874,0.028001109,115.5,922,857.5,-5,1.55,0.9,217,8.515,32.8,968.5
2018-04-23T11:00:00.000,26494.38,9779.64,34435.35211,5.86,1723.529412,213.62,62829.41176,0.421687539,0.548076946,0.027431888,120.5,948.5,969.5,-5.6,2.1,0.9,214.5,7.425,34.35,968
2018-04-23T12:00:00.000,27347.88,10324.47,36353.76761,5.49,1614.705882,222.7,65500,0.417524885,0.555019353,0.024651998,122,960.5,1018,-6.1,2.5,0.9,221,6.825,35.25,967
2018-04-23T13:00:00.000,27726.35,10774.05,37936.79577,5.55,1632.352941,229.45,67485.29412,0.410850251,0.562149077,0.024188276,120.5,961.5,1000.5,-6.3,2.7,0.8,229.5,6.535,35.75,966.5
2018-04-23T14:00:00.000,27378.85,11270.75,39685.73944,5.65,1661.764706,234.32,68917.64706,0.397269076,0.575842925,0.024112325,123,926.5,905.5,-6.4,2.75,0.8,239,6.44,35.85,965.5
2018-04-23T15:00:00.000,26472.33,11352.67,39974.19014,5.77,1697.058824,232.33,68332.35294,0.387405509,0.584996541,0.024835363,201,657,676,-6.4,2.7,0.8,247.5,6.555,35.55,965
2018-04-23T16:00:00.000,26105.03,11467.2,40377.46479,5.69,1673.529412,232.37,68344.11765,0.381964548,0.59079649,0.02448681,101,814,558,-6.4,2.7,0.8,252,6.77,35,965
2018-04-23T17:00:00.000,25495.25,11450.85,40319.89437,5.74,1688.235294,230.15,67691.17647,0.376640669,0.595644757,0.024940256,77.5,715.5,344.5,-6.3,2.25,0.8,257.5,7.71,32.8,964
2018-04-23T18:00:00.000,24718.55,10873.38,38286.5493,5.76,1694.117647,220.58,64876.47059,0.381009475,0.590145379,0.026112975,48.5,432,123.5,-5.6,1.2,0.8,264,10.22,28.8,965
2018-04-23T19:00:00.000,24141.75,10020.5,35283.4507,5.82,1711.764706,208.45,61308.82353,0.393772847,0.575503633,0.027920365,4.5,30.5,5,-5.5,1.2,0.8,272.5,12.175,25.85,965
2018-04-23T20:00:00.000,23946.72,9195.47,32378.41549,5.88,1729.411765,197.94,58217.64706,0.411330949,0.556161527,0.029705972,0,0,0,-5.5,1.3,0.8,281,12.81,25,965
2018-04-23T21:00:00.000,26298.3,8600.12,30282.11268,6.12,1800,199.06,58547.05882,0.449182257,0.517226882,0.030744499,0,0,0,-5.5,1.4,0.8,285.5,13.525,24.1,966
2018-04-23T22:00:00.000,28431.3,7915.99,27873.20423,5.55,1632.352941,197.55,58102.94118,0.489326348,0.479721055,0.028094153,0,0,0,-5.6,1.4,0.8,279.5,14.55,22.85,966
2018-04-23T23:00:00.000,26278.25,6985.2,24595.77465,6.05,1779.411765,179.54,52805.88235,0.497638688,0.465777174,0.033697226,0,0,0,-5.5,1.35,0.8,276,15.385,22,966
2018-04-24T00:00:00.000,25919.6,6656.57,23438.62676,6.01,1767.647059,174.33,51273.52941,0.505516205,0.457129186,0.034474847,0,0,0,-5.3,1.25,0.8,280.5,16.145,21.45,966
2018-04-24T01:00:00.000,25382.12,6428.16,22634.3662,6.15,1808.823529,169.89,49967.64706,0.507971087,0.452980429,0.036199894,0,0,0,-4.9,1.1,0.85,288.5,17.13,20.95,966
2018-04-24T02:00:00.000,25067.05,6089.39,21441.51408,6.02,1770.588235,164.63,48420.58824,0.517694041,0.442818125,0.036566847,0,0,0,-4.5,0.7,0.9,297.5,17.75,20.9,966
2018-04-24T03:00:00.000,24205.33,5596.93,19707.5,6.71,1973.529412,156.46,46017.64706,0.526001035,0.428259619,0.042886361,0,0,0,-4.2,0.4,0.9,272,17.79,21.3,966
2018-04-24T04:00:00.000,24046.45,5439.31,19152.5,6.35,1867.647059,153.67,45197.05882,0.532035726,0.42375545,0.041322314,0,0,0,-3.8,0.3,1,166.5,18.63,21,966.5
2018-04-24T05:00:00.000,21843.03,5637.45,19850.17606,6.91,2032.352941,149.09,43850,0.498130673,0.452683604,0.046347844,0,0,0,-3.4,0.65,1,146.5,20.08,20.3,967
2018-04-24T06:00:00.000,22509.92,6320.81,22256.37324,7.14,2100,159.8,47000,0.478934468,0.473539856,0.044680851,32,217.5,57.5,-2.9,1,1,139,19.765,21.1,967
2018-04-24T07:00:00.000,23246.9,6816.24,24000.84507,6.98,2052.941176,168.1,49441.17647,0.470193099,0.485442434,0.041522903,77,582,253,-2.65,1.55,1,144.5,16.56,24.35,967.5
2018-04-24T08:00:00.000,24782.28,7880.1,27746.83099,6.86,2017.647059,185.98,54700,0.453058135,0.50725468,0.036885687,99.5,759,477.5,-2.9,1.4,1,170,13.255,27.8,968
2018-04-24T09:00:00.000,27731.42,9150.33,32219.47183,6.24,1835.294118,210.67,61961.76471,0.447556975,0.519989577,0.029619784,113.5,851,684.5,-3.3,1.65,1,199.5,10.475,31.3,968
2018-04-24T10:00:00.000,28382.07,9744.63,34312.07746,5.86,1723.529412,219.64,64600,0.439350929,0.53114671,0.026680022,126.5,894.5,849,-3.1,2.3,1,211.5,9.28,33.75,968
2018-04-24T11:00:00.000,27722.6,10553.42,37159.92958,5.71,1679.411765,226.94,66747.05882,0.415338151,0.556727596,0.025160835,116.5,951.5,970,-3.2,2.65,1,216,8.575,35.05,967
2018-04-24T12:00:00.000,28066.05,10949.58,38554.85915,5.54,1629.411765,232.7,68441.17647,0.410075505,0.563328411,0.023807477,117.5,964.5,1019,-3.6,2.85,0.95,220.5,7.9,36,966.5
2018-04-24T13:00:00.000,27987.9,11282.48,39727.04225,5.72,1682.352941,236.6,69588.23529,0.402192984,0.570887336,0.024175824,116,963,999.5,-4.1,3,0.9,227,7.38,36.55,966
2018-04-24T14:00:00.000,28109.53,11799.15,41546.30282,5.87,1726.470588,243.37,71579.41176,0.392704121,0.580422524,0.024119653,115.5,939.5,910,-4.6,3,0.9,236,7.08,36.65,965
2018-04-24T15:00:00.000,28176.73,11995.45,42237.5,5.59,1644.117647,245.68,72258.82353,0.389941721,0.58453069,0.022753175,107,902.5,761.5,-4.9,3,0.9,244,7.005,36.35,965
2018-04-24T16:00:00.000,27942.88,12143.7,42759.50704,5.44,1600,246.51,72502.94118,0.385403399,0.589762379,0.02206807,95,836,567,-5.3,2.9,0.9,251,7,35.9,964
2018-04-24T17:00:00.000,27264.75,11937.03,42031.79577,5.55,1632.352941,241.83,71126.47059,0.383327751,0.590944488,0.022950006,80,684,337,-5.6,2.3,0.9,261,7.77,33.6,964
2018-04-24T18:00:00.000,25951.38,11153.85,39274.11972,5.53,1626.470588,227.93,67038.23529,0.387113114,0.585846563,0.024261835,46.5,426.5,122,-5.2,1.2,0.9,269.5,10.035,29.6,965
2018-04-24T19:00:00.000,24542.5,10348.15,36437.14789,5.7,1676.470588,213.62,62829.41176,0.390621197,0.579937753,0.026682895,4.5,30.5,5,-5.3,1.25,0.9,276,11.81,26.65,965
2018-04-24T20:00:00.000,24036.9,9575.04,33714.92958,5.9,1735.294118,202.82,59652.94118,0.402945765,0.565184699,0.029089833,0,0,0,-5.4,1.35,0.9,276,12.425,25.65,966
2018-04-24T21:00:00.000,25415.28,8800.49,30987.64085,5.79,1702.941176,198.11,58267.64706,0.436181677,0.531815551,0.029226187,0,0,0,-5.5,1.4,0.95,274,13.155,24.6,966
2018-04-24T22:00:00.000,27935.03,7943.73,27970.88028,5.37,1579.411765,196.01,57650,0.484562533,0.485184393,0.027396561,0,0,0,-5.4,1.4,1,275.5,13.915,23.75,966
2018-04-24T23:00:00.000,27144,7045.39,24807.71127,5.88,1729.411765,183.05,53838.23529,0.504177001,0.4607824,0.032122371,0,0,0,-5.1,1.25,1.05,284.5,14.695,23.25,966
2018-04-25T00:00:00.000,26705.47,6758.18,23796.40845,6.11,1797.058824,178.33,52450,0.509160534,0.453697015,0.034262323,0,0,0,-4.55,1.15,1.15,297,15.425,23.15,966.5
2018-04-25T01:00:00.000,26038.13,6446.24,22698.02817,6.11,1797.058824,172.31,50679.41176,0.51378122,0.447874736,0.035459347,0,0,0,-4.1,0.95,1.2,308.5,15.95,23.2,966
2018-04-25T02:00:00.000,25433.52,6069.69,21372.14789,5.75,1691.176471,165.37,48638.23529,0.522912064,0.43941043,0.034770515,0,0,0,-3.7,0.75,1.3,320.5,16.34,23.3,966.5
2018-04-25T03:00:00.000,24385.1,5830.59,20530.24648,6.19,1820.588235,159.37,46873.52941,0.520231788,0.437992332,0.038840434,0,0,0,-3.3,0.45,1.3,257.5,16.9,23.2,967
2018-04-25T04:00:00.000,24580.72,5804.47,20438.27465,6.35,1867.647059,159.88,47023.52941,0.522732349,0.434639316,0.039717288,0,0,0,-2.8,0.35,1.35,41.5,18.12,22.6,967
2018-04-25T05:00:00.000,23309.45,6431.15,22644.89437,6.83,2008.823529,163.54,48100,0.48460395,0.470787825,0.041763483,0,0,0,-2.3,0.5,1.4,84.5,19.81,21.85,967.5
2018-04-25T06:00:00.000,22923.5,6746.12,23753.94366,7.04,2070.588235,166.21,48885.29412,0.468924252,0.485911849,0.042356056,33,210.5,58.5,-1.8,0.85,1.4,94.5,20.375,21.95,968
2018-04-25T07:00:00.000,23601.35,7187.91,25309.54225,7.06,2076.470588,173.84,51129.41176,0.461600265,0.495009455,0.040612057,78.5,566,252,-1.65,1.6,1.4,111.5,17.365,24.8,969
2018-04-25T08:00:00.000,25475,8401.99,29584.47183,6.94,2041.176471,194.69,57261.76471,0.444886743,0.516653163,0.035646412,101,747,475.5,-1.4,1.65,1.3,144.5,14.28,28.4,969
2018-04-25T09:00:00.000,27973.42,9550.72,33629.29577,6.22,1829.411765,216.27,63608.82353,0.439772636,0.528689165,0.028760346,116.5,836,680,-1.2,1.9,1.3,182,12.235,31.4,969
2018-04-25T10:00:00.000,29596.7,10324.83,36355.03521,5.92,1741.176471,230.8,67882.35294,0.435999913,0.535559444,0.025649913,132,877.5,842.5,-0.9,2.35,1.3,203.5,11.01,33.55,969
2018-04-25T11:00:00.000,27802.35,10632.7,37439.08451,5.7,1676.470588,228.16,67105.88235,0.414305707,0.557910621,0.024982468,137.5,909,955.5,-1.1,2.6,1.2,215,9.935,35.25,968
2018-04-25T12:00:00.000,27964.23,11275.28,39701.69014,5.34,1570.588235,236.06,69429.41176,0.4027721,0.571828122,0.022621367,137.5,924.5,1003.5,-1.6,2.55,1.2,221,8.96,36.4,967
2018-04-25T13:00:00.000,28106.83,11631.88,40957.32394,5.59,1644.117647,241.07,70902.94118,0.396412751,0.577653385,0.023188286,135,925.5,985.5,-2.4,2.4,1.1,224.5,8.125,37.1,966.5
2018-04-25T14:00:00.000,28405.22,11905.17,41919.61268,5.6,1647.058824,245.39,72173.52941,0.393568393,0.580816998,0.022820816,128,910,899,-3.25,2.3,1.1,231.5,7.525,37.35,965.5
2018-04-25T15:00:00.000,28460.22,12378.35,43585.73944,5.8,1705.882353,251.45,73955.88235,0.384826995,0.589347839,0.023066216,120,868,751.5,-3.9,2.3,1.1,238.5,7.32,37,965
2018-04-25T16:00:00.000,28206.72,12421.35,43737.14789,6.06,1782.352941,251.36,73929.41176,0.381535837,0.59160687,0.024108848,106.5,799,559,-4.3,2.3,1.1,243,7.28,36.5,964
2018-04-25T17:00:00.000,27782.15,12273.5,43216.5493,5.66,1664.705882,247.73,72861.76471,0.381299439,0.593130697,0.022847455,85,675.5,339.5,-4.6,1.75,1.1,245,8.02,34.4,964
2018-04-25T18:00:00.000,27133.05,11669.45,41089.61268,5.74,1688.235294,238.36,70105.88235,0.387029577,0.586107917,0.024081222,50.5,410.5,124.5,-4,1,1.1,244,10.245,30.85,964
2018-04-25T19:00:00.000,26433.72,10744.83,37833.90845,5.3,1558.823529,224.43,66008.82353,0.400457372,0.573164411,0.023615381,4.5,29.5,5,-4.2,1.1,1.1,245.5,11.635,28.4,964
2018-04-25T20:00:00.000,24394.17,9792.94,34482.1831,5.43,1597.058824,206.18,60641.17647,0.402270725,0.568626552,0.026336211,0,0,0,-4.15,1.2,1.2,254,12.205,27.6,964.5
2018-04-25T21:00:00.000,25415.92,9127.35,32138.55634,5.52,1623.529412,201.78,59347.05882,0.428259134,0.541535789,0.027356527,0,0,0,-4.1,1.3,1.25,266,12.84,26.85,965
2018-04-25T22:00:00.000,24975.75,8529.85,30034.6831,5.39,1585.294118,192.96,56752.94118,0.440078514,0.529218089,0.02793325,0,0,0,-4,1.3,1.35,277.5,13.65,25.9,965
2018-04-25T23:00:00.000,22793.45,7254.56,25544.22535,5.41,1591.176471,170.23,50067.64706,0.455253069,0.510194244,0.031780532,0,0,0,-3.9,1.1,1.4,290.5,14.205,25.3,965
2018-04-26T00:00:00.000,23885.15,7068.79,24890.10563,5.3,1558.823529,171.63,50479.41176,0.473166171,0.493074399,0.030880382,0,0,0,-3.8,0.75,1.4,289,14.515,25.05,964.5
2018-04-26T01:00:00.000,27283.05,7138.21,25134.54225,5.7,1676.470588,184.45,54250,0.502913364,0.463309535,0.030902684,0,0,0,-3.7,0.4,1.5,241,15.205,24.45,964
2018-04-26T02:00:00.000,26238.32,6567.73,23125.80986,6.1,1794.117647,174.44,51305.88235,0.511409585,0.450743829,0.034969044,0,0,0,-3.6,0.7,1.5,184.5,16.98,22.8,964
2018-04-26T03:00:00.000,25438.67,6319.4,22251.40845,5.63,1655.882353,168.26,49488.23529,0.514034696,0.449630267,0.033460121,0,0,0,-3.4,0.9,1.5,182,18.895,21.3,964
2018-04-26T04:00:00.000,25129.88,6153.09,21665.80986,6.09,1791.176471,165.68,48729.41176,0.515702511,0.44461464,0.036757605,0,0,0,-3.1,0.9,1.5,177,20.72,20.15,964
2018-04-26T05:00:00.000,25624.75,6267.87,22069.96479,6.81,2002.941176,169.46,49841.17647,0.514128113,0.442805856,0.040186475,0,0,0,-2.7,0.9,1.5,168.5,22,19.65,964
2018-04-26T06:00:00.000,25331.58,7025.68,24738.30986,7.05,2073.529412,177.79,52291.17647,0.484433163,0.473087651,0.039653524,32.5,181.5,54.5,-2.1,1.2,1.5,163,20.465,21.5,964.5
2018-04-26T07:00:00.000,28207.05,7208.97,25383.69718,6.93,2038.235294,189.69,55791.17647,0.505582635,0.454976912,0.036533291,105,307.5,199,-1.7,2.15,1.5,166,16.625,25.45,965
2018-04-26T08:00:00.000,25429.9,7877.82,27738.80282,6.74,1982.352941,188.04,55305.88235,0.459804616,0.501552487,0.035843438,200.5,309,357,-2.05,1.95,1.5,188.5,13.315,28.8,965
2018-04-26T09:00:00.000,26104.78,8454.66,29769.92958,5.69,1673.529412,196.22,57711.76471,0.452330303,0.515838144,0.028998063,271.5,393.5,539,-2.2,1.9,1.5,212,10.995,31.95,965
2018-04-26T10:00:00.000,28898.47,9790.69,34474.26056,5.53,1626.470588,221.62,65182.35294,0.443348064,0.528889477,0.024952622,313,484,706,-2,2.35,1.6,221,9.63,34.6,965
2018-04-26T11:00:00.000,27450.07,10644.02,37478.94366,5.33,1567.647059,226.73,66685.29412,0.411636034,0.562027118,0.023508137,279.5,649.5,866,-1.6,2.6,1.6,221.5,9.055,36.15,965
2018-04-26T12:00:00.000,27616.63,11613.7,40893.30986,4.93,1450,238.52,70152.94118,0.393663181,0.582916542,0.020669126,368,520,856,-1.4,2.7,1.6,222.5,8.79,37.05,964
2018-04-26T13:00:00.000,27602.33,11769.42,41441.61972,4.97,1461.764706,240.39,70702.94118,0.390398611,0.58613714,0.020674737,395,436,797.5,-1.1,2.95,1.6,224.5,8.735,37.55,963.5
2018-04-26T14:00:00.000,27800.95,12235.58,43083.02817,5.24,1541.176471,246.93,72626.47059,0.382793626,0.593213849,0.021220589,380.5,345.5,675.5,-0.8,3.2,1.7,228.5,8.955,37.45,962.5
2018-04-26T15:00:00.000,27871.67,12483.23,43955.03521,5.02,1476.470588,249.92,73505.88235,0.379176048,0.597979832,0.020086428,328.5,296.5,546,-0.7,3.4,1.7,233,9.39,36.7,962
2018-04-26T16:00:00.000,27565.42,12294.4,43290.14085,5.15,1514.705882,246.74,72570.58824,0.379842863,0.596524596,0.020872173,243.5,129,320,-0.7,3.4,1.7,235,9.94,35.7,962
2018-04-26T17:00:00.000,26639.85,11946.58,42065.42254,5.21,1532.352941,239.47,70432.35294,0.37823314,0.597245737,0.021756379,142,54.5,162.5,-0.6,2.7,1.7,239,11.29,33.55,962
2018-04-26T18:00:00.000,24750.72,11279.27,39715.73944,5.13,1508.823529,224.94,66158.82353,0.374110643,0.600309034,0.022806082,61,43,69.5,-0.3,1.55,1.7,244.5,13.68,30.6,962
2018-04-26T19:00:00.000,24201.5,10581.52,37258.87324,5.18,1523.529412,214.74,63158.82353,0.383184782,0.589923484,0.024122194,3.5,0,3.5,0,1.3,1.75,252.5,15.83,28.35,962.5
2018-04-26T20:00:00.000,23443.08,9810.15,34542.78169,5.19,1526.470588,202.91,59679.41176,0.392816874,0.578805666,0.025577842,0,0,0,0,1.2,1.8,256.5,16.68,27.5,963
2018-04-26T21:00:00.000,25867.9,8974.05,31598.76761,5.25,1544.117647,201.2,59176.47059,0.437131511,0.533975198,0.026093439,0,0,0,-0.1,1.2,1.9,259,17.07,26.95,963
2018-04-26T22:00:00.000,28850.95,8217.79,28935.88028,5.2,1529.411765,202.26,59488.23529,0.48498581,0.486413492,0.025709483,0,0,0,-0.3,1.15,2,264.5,17.32,26.5,963
2018-04-26T23:00:00.000,27145.22,7455.38,26251.33803,5.22,1535.294118,187.31,55091.17647,0.492732625,0.476507123,0.02786824,0,0,0,-0.4,1.05,2.1,275,17.47,26.15,963
2018-04-27T00:00:00.000,26318,7054.94,24841.33803,5.61,1650,180.07,52961.76471,0.496924529,0.469042868,0.031154551,0,0,0,-0.6,0.85,2.15,288.5,17.525,25.9,963
2018-04-27T01:00:00.000,25806.78,6778.25,23867.07746,5.19,1526.470588,174.59,51350,0.50256631,0.464792161,0.029726788,0,0,0,-0.8,0.85,2.2,305,17.86,25.4,963
2018-04-27T02:00:00.000,25343.45,6493.24,22863.52113,5.25,1544.117647,169.65,49897.05882,0.507914707,0.458213804,0.030946065,0,0,0,-0.9,0.95,2.2,314.5,18.57,24.6,963
2018-04-27T03:00:00.000,25061.75,6458.74,22742.04225,5.4,1588.235294,168.42,49535.29412,0.50593724,0.459107847,0.0320627,0,0,0,-0.9,1.05,2.2,310,19.355,23.85,963
2018-04-27T04:00:00.000,24932.35,6404.3,22550.35211,5.49,1614.705882,167.42,49241.17647,0.506331322,0.457957216,0.032791781,0,0,0,-0.9,1.05,2.2,294,19.46,23.8,963
2018-04-27T05:00:00.000,22373.9,6721.81,23668.34507,6.24,1835.294118,163.25,48014.70588,0.465980153,0.492939499,0.038223583,0,0,0,-0.7,0.95,2.2,259,19.24,24.2,963.5
2018-04-27T06:00:00.000,23531.8,7304.19,25718.97887,6.4,1882.352941,174.35,51279.41176,0.45889372,0.501545903,0.036707772,39,152,59,-0.4,0.85,2.2,200,19.385,24.5,964.5
2018-04-27T07:00:00.000,23994.92,7622.91,26841.23239,6.57,1932.352941,179.92,52917.64706,0.453438906,0.50722649,0.036516229,98,402,227.5,0,1.25,2.15,164,18.325,25.95,965.5
2018-04-27T08:00:00.000,25751.43,8532.94,30045.56338,7.05,2073.529412,197.31,58032.35294,0.443742649,0.517738156,0.035730576,124,647.5,454,0.2,2.1,2.1,137,15.87,28.65,966
2018-04-27T09:00:00.000,28021.05,9664.98,34031.61972,6.44,1894.117647,218.03,64126.47059,0.436965418,0.530695349,0.02953722,133,781.5,664,0.6,2.85,2.05,131,13.83,31.5,966
2018-04-27T10:00:00.000,29443.25,10762.48,37896.05634,5.67,1667.647059,235.29,69202.94118,0.425462408,0.547607597,0.024097922,142.5,839.5,826.5,1.1,3.05,2,129.5,12.665,33.75,966
2018-04-27T11:00:00.000,27600.65,11009.77,38766.79577,5.81,1708.823529,232.11,68267.64706,0.40430059,0.56786483,0.025031235,152.5,863,932.5,1.8,2.7,2,127.5,12.115,35.4,965.5
2018-04-27T12:00:00.000,27323.88,11491.02,40461.33803,5.26,1547.058824,236.38,69523.52941,0.393016296,0.581980495,0.022252306,151.5,882,981.5,2.2,1.85,1.9,134,11.64,36.6,964.5
2018-04-27T13:00:00.000,27545.42,11888.05,41859.33099,4.96,1458.823529,241.6,71058.82353,0.3876425,0.589079989,0.020529801,145,885.5,962,2.1,0.95,1.9,171,11.085,37.4,963.5
2018-04-27T14:00:00.000,27838.93,12110.02,42640.91549,5.42,1594.117647,245.73,72273.52941,0.385188467,0.58999354,0.022056729,131,880.5,880.5,1.7,1,1.85,241.5,10.595,37.65,962.5
2018-04-27T15:00:00.000,27667.38,12409.08,43693.94366,5.04,1482.352941,248.36,73047.05882,0.37876104,0.598161574,0.020293123,120,845.5,738,1.1,1.85,1.8,268.5,10.34,37.35,961.5
2018-04-27T16:00:00.000,27400.1,12452.65,43847.35915,5.44,1600,248.37,73050,0.375086927,0.600237634,0.021902806,106,779,550,0.4,2.5,1.7,274,10.17,36.8,961
2018-04-27T17:00:00.000,26470.53,12317.2,43370.42254,4.87,1432.352941,243,71470.58824,0.370369556,0.606828957,0.020041152,85,654.5,335,-0.3,3,1.6,274.5,10.745,34.85,960
